tbs,vbs,abs,dsi,delta,scenario
0.7235403871991547,0.7441652858777243,0.785004226080971,0.7509032997192834,0.06146383888181628,honest
0.2604046192505528,0.26182133463442075,0.22935469021473018,0.2505268813665679,0.0014167153838679503,honest
0.08381251069095814,0.11680138921104109,0.15322731517620922,0.11794707169273615,0.06941480448525107,honest
0.5814311797197507,0.6188513919232959,0.6094493595849203,0.603243977075989,0.03742021220354519,honest
0.6845743800036107,0.7499791063711176,0.7280029739885259,0.720852153454418,0.06540472636750694,honest
0.8545808196910644,0.8836557924005906,0.9135964136381974,0.8839443419099507,0.05901559394713307,honest
0.22573063111618852,0.20079635462262474,0.1387914883030606,0.1884394913472913,-0.02493427649356378,honest
0.36158806242198116,0.29750591370433016,0.34898789957508036,0.3360272919004639,-0.012600162846900798,honest
0.38879799733911313,0.3312806489436167,0.41386012617760304,0.3779795908201109,0.025062128838489905,honest
0.9256789608704867,0.9037563585162101,0.8417997993549807,0.8904117062472259,-0.021922602354276677,honest
0.6590692483890982,0.6588229118961177,0.6889715786581722,0.6689545796477959,0.029902330269073962,honest
0.5179552941045119,0.5092440899843831,0.48550482296140746,0.5042347356834341,-0.008711204120128824,honest
0.36861378304110387,0.31151946324893004,0.3140400354583003,0.3313910939161114,-0.05457374758280359,honest
0.26038001182832826,0.2502672795314842,0.2029760182322114,0.23787443653067464,-0.010112732296844062,honest
0.1839547667001455,0.1813559579207877,0.1432307891924951,0.16951383793780941,-0.0025988087793577808,honest
0.8257966389784183,0.8539243299045884,0.9050524418170882,0.8615911369000316,0.07925580283866995,honest
0.44963444830730637,0.4255412933371773,0.4132033737757648,0.4294597051400828,-0.024093154970129094,honest
0.8781155189993669,0.9265920387357761,0.8601775789569712,0.8882950455640382,0.04847651973640921,honest
0.22359717150851777,0.28565044575765514,0.25733639759244276,0.25552800495287187,0.06205327424913737,honest
0.7888075905408654,0.8383059426631818,0.7600391514420217,0.7957175615486897,0.04949835212231646,honest
0.8225582196436628,0.8219907188288939,0.8293768571761774,0.8246419318829113,0.006818637532514549,honest
0.7214412249175406,0.6719436805226379,0.6620718107035243,0.6851522387145677,-0.049497544394902726,honest
0.8483433097046232,0.8663320073501671,0.8348305134038045,0.8498352768195317,0.017988697645543894,honest
0.15636513039017064,0.2124030798928127,0.18687714065986186,0.1852151169809484,0.05603794950264207,honest
0.2595792360344131,0.2168406750677828,0.26861692155170924,0.24834561088463503,0.009037685517296168,honest
0.34495063361179695,0.2962309194404355,0.31071673845625825,0.3172994305028302,-0.03423389515553871,honest
0.0665411207059364,0.09854578756714899,0.10729031539819286,0.09079240789042609,0.04074919469225646,honest
0.5591826963663734,0.5995146271080973,0.6160286782143635,0.591575333896278,0.05684598184799006,honest
0.6778426736495156,0.7219314858404627,0.6843738089564974,0.6947159894821585,0.04408881219094718,honest
0.34230227201673663,0.2578855669801733,0.2935248280351576,0.29790422234402253,-0.048777443981579016,honest
0.6147710845089057,0.6004894558031867,0.5455016721964137,0.5869207375028354,-0.01428162870571903,honest
0.3629402109336647,0.31995569650967687,0.34623173971611165,0.34304254905315107,-0.016708471217553034,honest
0.08442033674859532,0.11625481465325285,0.08983406243739928,0.09683640461308247,0.03183447790465753,honest
0.5729791755229732,0.5840913485201549,0.5240477030337276,0.5603727423589518,0.011112172997181702,honest
0.19444284984069582,0.24762909076161949,0.25463363845594594,0.23223519301942042,0.060190788615250124,honest
0.16889014048488263,0.08046604422566088,0.12939854939062068,0.1262515780337214,-0.03949159109426195,honest
0.7043453279353417,0.6886571087739759,0.6974212238677123,0.69680788685901,-0.006924104067629333,honest
0.40304266540889616,0.32957163867271244,0.4110418196402977,0.3812187079073021,0.007999154231401517,honest
0.5698036779192384,0.533305729374819,0.5524316704426415,0.551847025912233,-0.01737200747659684,honest
0.5442810809244238,0.4792851269519496,0.477157337147947,0.5002411816747735,-0.06499595397247426,honest
0.263637055219436,0.33486094386733734,0.26960398594392154,0.289367328343565,0.07122388864790136,honest
0.8643817838324157,0.848903996224175,0.909662055369553,0.8743159451420479,0.04528027153713732,honest
0.6267857920460148,0.6325025754944641,0.6488863982279274,0.6360582552561355,0.022100606181912563,honest
0.33239718467071316,0.3302431092797173,0.29779636169973267,0.3201455518833877,-0.00215407539099588,honest
0.27765678498644525,0.21685380164123372,0.21269921096389674,0.23573659919719192,-0.06080298334521153,honest
0.3024086064829026,0.342973561349809,0.32886321778560174,0.3247484618727711,0.04056495486690642,honest
0.6867145504047923,0.6787587162146811,0.6812690932584451,0.6822474532926396,-0.0054454571463472545,honest
0.8441305701300945,0.9268228006010911,0.8979871918460856,0.8896468541924237,0.08269223047099661,honest
0.4734181013931861,0.4495592294941427,0.48823465915983844,0.470403996682389,0.01481655776665236,honest
0.8127335838963523,0.7982442709325119,0.829796524068343,0.8135914596324024,0.017062940171990726,honest
0.8009568953939195,0.8421873348497011,0.8430466985026048,0.8287303095820752,0.042089803108685375,honest
0.6496471864449508,0.7080729144004336,0.7273936699987888,0.6950379236147244,0.07774648355383806,honest
0.21750081958858136,0.29088599650035757,0.21184418236714259,0.24007699948536051,0.0733851769117762,honest
0.7827358603404668,0.7582311821359811,0.8205830648229144,0.7871833690997875,0.037847204482447605,honest
0.4577259393951014,0.44216754094210897,0.46553928914562515,0.4551442564942785,0.007813349750523724,honest
0.2199272517331943,0.277760330301547,0.20663244133813097,0.23477334112429074,0.05783307856835271,honest
0.6079083380555033,0.6527366442016939,0.5884766977048688,0.6163738933206886,0.0448283061461906,honest
0.8712357902011998,0.8494618823974822,0.8332065107958371,0.8513013944648398,-0.021773907803717574,honest
0.23778371892563438,0.21950664171316123,0.26869466065829356,0.24199500709902969,0.03091094173265918,honest
0.4195814461882077,0.45642451758984776,0.4653877406179893,0.4471312347986816,0.045806294429781624,honest
0.20039544794959166,0.18730066901411419,0.25727372782732394,0.2149899482636766,0.05687827987773228,honest
0.6285067096724254,0.6654606669943637,0.6616106373924493,0.6518593380197462,0.03695395732193829,honest
0.6051106195687276,0.5388676125210786,0.5294754534571745,0.5578178951823269,-0.06624300704764896,honest
0.27150837482252316,0.3189166420136949,0.3594602584430878,0.31662842509310196,0.08795188362056466,honest
0.09368582393581042,0.12669473536315126,0.17486233428759823,0.13174763119551997,0.08117651035178781,honest
0.35364836485023965,0.30708216988643966,0.3177592040776093,0.3261632462714295,-0.035889160772630324,honest
0.9358159680106821,0.8397980964605185,0.9344852769094014,0.9033664471268673,-0.001330691101280701,honest
0.6480877797044025,0.6067699358157862,0.6128555531103252,0.6225710895435047,-0.03523222659407721,honest
0.5077636899601466,0.4550423896811675,0.444074623192804,0.4689602342780394,-0.052721300278979144,honest
0.3668120295466174,0.3165292984852476,0.36368719660544446,0.3490095082124365,-0.003124832941172939,honest
0.8353197084647582,0.893189848708329,0.8703046588162735,0.8662714053297869,0.057870140243570733,honest
0.7622287824467429,0.8137763987246207,0.8283253324668153,0.8014435045460596,0.06609655002007242,honest
0.8740161784081831,0.8554088519800613,0.86747609959934,0.8656337099958614,-0.006540078808843108,honest
0.8021849622468576,0.7481626935526583,0.8382188571336724,0.7961888376443961,0.036033894886814744,honest
0.6692727394029735,0.6231889160650206,0.6675099478485146,0.6533238677721696,-0.001762791554458909,honest
0.430214822227476,0.3757508275541258,0.43087605498363035,0.41228056825507736,0.0006612327561543729,honest
0.8543521845025889,0.947248399038665,0.8902217766888203,0.8972741200766915,0.0928962145360761,honest
0.8248413086756348,0.8033043863684741,0.82044768119494,0.816197792079683,-0.004393627480694717,honest
0.7932264812061816,0.7855157651974022,0.8195717875974368,0.7994380113336735,0.026345306391255208,honest
0.7725052670306685,0.7760581184388704,0.7398350850343003,0.7627994901679465,0.0035528514082019402,honest
0.7162882784770782,0.7587162827361023,0.7048432389898295,0.7266159334010034,0.042428004259024044,honest
0.34631481740735603,0.34928593308114175,0.37921538458920245,0.3582720450259001,0.03290056718184642,honest
0.4057158432785297,0.3846008941037094,0.39817166017921063,0.3961627991871499,-0.007544183099319091,honest
0.23913529418736554,0.29216056114865896,0.2986369816660228,0.27664427900068245,0.05950168747865728,honest
0.5919416811877489,0.5835708548256147,0.6319256417648742,0.602479392592746,0.03998396057712528,honest
0.5131836158719476,0.467829634689618,0.4993902108715901,0.49346782047771853,-0.013793405000357528,honest
0.3940387731183757,0.4121737319514189,0.4075167497013735,0.404576418257056,0.01813495883304317,honest
0.6128124003889686,0.6176226481063651,0.6081363818574052,0.6128571434509129,0.004810247717396576,honest
0.8162422150315839,0.8339967553323023,0.8151752442617619,0.8218047382085493,0.017754540300718435,honest
0.6577828262186811,0.5923280009813123,0.6606832258033131,0.6369313510011022,0.002900399584631952,honest
0.19165751491220012,0.13337618095561216,0.10835599507657034,0.14446323031479422,-0.058281333956587966,honest
0.46437506412111135,0.4671846975452528,0.4694264038416892,0.4669953885026845,0.005051339720577863,honest
0.7463368459336562,0.7235514881817311,0.7534540965972226,0.74111414357087,0.007117250663566388,honest
0.6501829394519083,0.6642754495310901,0.6351091487122497,0.6498558458984159,0.014092510079181775,honest
0.26303126502424257,0.21306331439730697,0.2474358179944503,0.24117679913866663,-0.015595447029792264,honest
0.6279247016874205,0.6739682313408365,0.6428932877480825,0.6482620735921132,0.04604352965341596,honest
0.8686960648620563,0.9009407551675797,0.87536415440569,0.881666991478442,0.03224469030552335,honest
0.14804516384325755,0.17987036050452104,0.14489120829848845,0.15760224421542235,0.03182519666126349,honest
0.793771733876273,0.7281590647363254,0.7265555715322549,0.7494954567149511,-0.06561266913994757,honest
0.5798876380614639,0.6227709213674655,0.6287871034205945,0.610481887616508,0.04889946535913059,honest
0.3564241593396227,0.41078965496656067,0.3602177069969881,0.3758105071010571,0.05436549562693799,honest
0.750465280175819,0.7748464447400898,0.7176449861944095,0.7476522370367729,0.024381164564270752,honest
0.5942642276149813,0.6077483060588058,0.5658888805157448,0.5893004713965108,0.013484078443824488,honest
0.7257787037096686,0.6611729759644233,0.6490704515073619,0.6786740437271512,-0.06460572774524531,honest
0.13310801888139573,0.1296202724459472,0.12358061010847612,0.1287696338119397,-0.0034877464354485244,honest
0.2746482764833318,0.29500531041139766,0.2852343627786973,0.28496264989114223,0.02035703392806587,honest
0.8538723914275832,0.9097428715766692,0.880660292982339,0.8814251853288638,0.05587048014908602,honest
0.46431946850630945,0.4618033070729288,0.49168529131071065,0.4726026889633163,0.027365822804401196,honest
0.1631263965017168,0.2251493132761743,0.2105541232639411,0.1996099443472774,0.06202291677445748,honest
0.2772704701467434,0.27789435820748776,0.35874762071425653,0.3046374830228293,0.08147715056751315,honest
0.1293297407794458,0.66715356365156,0.7131800467404322,0.8401668051959962,0.5838503059609864,masking
0.23167092681789464,0.724248707041178,0.6242983449611327,0.8242735260011554,0.4925777802232834,masking
0.13179922866865157,0.6236643972572752,0.8801247777378265,0.9018945874975509,0.7483255490691749,masking
0.277807079166518,0.7890041701115786,0.9080276806465104,0.9985159253790445,0.6302206014799925,masking
0.1665506695703693,0.7865352252929674,0.7135168135903814,0.9000260194416744,0.619984555722598,masking
0.28164371644728253,0.8343204343193665,0.9479487764274086,1.0,0.6663050599801261,masking
0.2128219642993014,0.7952241960795087,0.8557276785837361,0.9754759373316224,0.6429057142844348,masking
0.3851688495768831,0.6210498199102747,0.7968038855572683,0.8589268527337716,0.41163503598038526,masking
0.12032679103066977,0.6613560298251808,0.841501711787233,0.9014288708062069,0.7211749207565632,masking
0.2076298276903648,0.7875396895655784,0.6338367573763518,0.8606882234709651,0.5799098618752137,masking
0.2827191035705263,0.8646571651133361,0.7216500334836436,0.94315359929849,0.5819380615428098,masking
0.13212472864940875,0.8784074862764052,0.9245122368178084,1.0,0.7923875081683996,masking
0.3973692257554313,0.7397605705332578,0.6533456046656461,0.8465530875994519,0.3423913447778265,masking
0.34471165303174744,0.9244503387735032,0.7889849955981958,1.0,0.5797386857417558,masking
0.08119355124060582,0.7823352920452147,0.8182549908009659,0.9502951414230904,0.7370614395603601,masking
0.33912367058838494,0.8643446471738827,0.6446997192723322,0.9045221832231075,0.5252209765854978,masking
0.06265613318366675,0.873709830684635,0.8480606442100417,1.0,0.8110536975009683,masking
0.1760477426150317,0.706094924580865,0.692089399468795,0.8490921620248301,0.5300471819658332,masking
0.2438307842493317,0.6306749613673435,0.9279352380608719,0.9293050997141077,0.6841044538115402,masking
0.20652088917669248,0.7069335087303082,0.7389435309759992,0.8729385198531537,0.5324226417993068,masking
0.3717871906250461,0.810208016676216,0.7804877996937742,0.9453479081849951,0.4384208260511699,masking
0.3479987352107835,0.7739372190170406,0.9472553051881594,1.0,0.5992565699773759,masking
0.09072823925991663,0.6729786800250674,0.9257083251253706,0.949343502575219,0.8349800858654539,masking
0.35729101215577436,0.886107397971917,0.733218152716803,0.95966277534436,0.5288163858161425,masking
0.3265106527074715,0.9038198415376075,0.8820738900411673,1.0,0.577309188830136,masking
0.1910430625678065,0.7066376986843143,0.6283217490679383,0.8174797238761263,0.5155946361165078,masking
0.17113490428822495,0.6607335802452781,0.8432328811158616,0.9019832306805698,0.6720979768276366,masking
0.3378681972720263,0.9414635703009702,0.8243402270708662,1.0,0.6035953730289438,masking
0.372965016679688,0.6463836354596469,0.9017050687954178,0.9240443521275324,0.5287400521157297,masking
0.3176834303160484,0.7704716715866275,0.812188528212842,0.9413300998997348,0.49450509789679364,masking
0.18953205972030962,0.6611935195411444,0.7758981267622048,0.8685458231516746,0.5863660670418952,masking
0.07386030828492275,0.6512308972567872,0.728637047802036,0.8399339725294116,0.6547767395171132,masking
0.38709028905621085,0.6090341674323204,0.647308201204188,0.7781711843182543,0.2602179121479771,masking
0.2013742574155462,0.7923353375632559,0.938037756403627,1.0,0.7366634989880807,masking
0.20382909102151858,0.7091356465798409,0.7771496519940854,0.8931426492869631,0.5733205609725668,masking
0.12561336387835986,0.6369826394916104,0.8242892101415722,0.8806359248165913,0.6986758462632123,masking
0.10320869859502685,0.8168557842142403,0.8275703823393536,0.972213083276797,0.7243616837443267,masking
0.2109301483192621,0.6214723694887339,0.8732665551239539,0.8973694623063438,0.6623364068046917,masking
0.07022319634872833,0.6203573284269165,0.9482032110094185,0.9342802697181675,0.8779800146606902,masking
0.13371303647557398,0.8432623301004936,0.9442876238421947,1.0,0.8105745873666207,masking
0.15614630164865845,0.6497872790405186,0.6424847287978501,0.7961360039191844,0.49364097739186014,masking
0.07180212934552195,0.6353660338537264,0.8422564695929461,0.8888112517233363,0.7704543402474241,masking
0.3348895943271066,0.7782977448524264,0.9488438988485418,1.0,0.6139543045214353,masking
0.26836354270207347,0.8153268033808538,0.7071887672753141,0.911257785328084,0.5469632606787804,masking
0.09574863185906982,0.7844645123690781,0.74912918436163,0.916796848365354,0.6887158805100083,masking
0.11811787913726778,0.9103114753341632,0.7574246270874628,0.983868051210813,0.7921935961968954,masking
0.33963826344840603,0.7287157728070514,0.7449454133851244,0.8868305930960879,0.4053071499367184,masking
0.053860942550026526,0.8567650331964907,0.8692567127744688,1.0,0.8153957702244423,masking
0.05671729688806984,0.7456538993629165,0.7684704530723632,0.9070621762176398,0.7117531561842934,masking
0.09798839700514968,0.6909346230607619,0.8661014380927472,0.9285180305767545,0.7681130410875975,masking
0.054242271125362646,0.787358546008407,0.6753206552060331,0.8813396006072202,0.7331162748830444,masking
0.33053798915904636,0.6844205101598395,0.9415558142185187,0.9629881621891792,0.6110178250594724,masking
0.08840766953712623,0.9358518255123616,0.7707489153742269,1.0,0.8474441559752354,masking
0.3455249789588656,0.7917858211407924,0.7590320670959863,0.9254089441183894,0.44626084218192685,masking
0.1025170326428945,0.6343289032744855,0.7708843979576223,0.852606650616054,0.6683673653147278,masking
0.2166063452790683,0.713636574411521,0.8580749770857299,0.9358557757486254,0.6414686318066616,masking
0.21080636894209537,0.7315608998010192,0.7380666974995123,0.8848137986502658,0.5272603285574169,masking
0.3843671402763749,0.8747557903429699,0.912229641129082,1.0,0.5278625008527071,masking
0.29084714713028975,0.8754161851893533,0.7103924135118044,0.9429042993505788,0.5845690380590636,masking
0.3443050527990729,0.7531610934193871,0.6891347177161179,0.8711479055677526,0.40885604062031417,masking
0.21151711261865697,0.6134492221368137,0.9156166972473982,0.914532959692106,0.7040995846287412,masking
0.36329120924728775,0.8230205168828981,0.830773872772024,0.9768971948274611,0.4674826635247362,masking
0.0733282141962415,0.8228343887585226,0.8148767546660216,0.9688555717122721,0.7495061745622811,masking
0.30810181905252,0.7814428076808214,0.6525591502859646,0.867000978983393,0.47334098862830143,masking
0.0645855152108345,0.779277672284436,0.8380797227229236,0.9586786975036798,0.7734942075120892,masking
0.07522951759953568,0.6296772056160311,0.8507131858219388,0.890195195718985,0.7754836682224031,masking
0.38477548940481804,0.6249398547178405,0.6042379663322106,0.7645889105250255,0.2401643653130225,masking
0.15378745345067935,0.8581279258106524,0.7236379929757224,0.9408829593931874,0.7043404723599731,masking
0.28147971387464504,0.7223961304110473,0.8711287359134137,0.9467624331622305,0.5896490220387687,masking
0.08443847739968907,0.6648184487536137,0.6609382673669295,0.8128783580602716,0.5803799713539246,masking
0.14276624991375142,0.8311059518954683,0.8675304317776076,0.999318191836538,0.7247641818638562,masking
0.3887510121957607,0.6073307363608195,0.6287600836167495,0.7680454099887845,0.24000907142098882,masking
0.26863224909899236,0.703405672117097,0.8692281017433467,0.936316886930222,0.6005958526443544,masking
0.09248524635579225,0.7336788738785135,0.6719905417684443,0.8528347078234789,0.6411936275227212,masking
0.2753664887393958,0.8152545388136033,0.8711218232232257,0.9931881810184146,0.59575533448383,masking
0.38897107215803434,0.7856057466372054,0.6146829282010726,0.850144337419139,0.39663467447917106,masking
0.3929896152755977,0.879549967079101,0.7024877128453376,0.9410188399622194,0.4865603518035033,masking
0.31182561280033627,0.8106585563727127,0.8038479303725362,0.9572532433726245,0.4988329435723764,masking
0.09483351122817002,0.8841194258315481,0.8297675125660259,1.0,0.7892859146033782,masking
0.1286154641453482,0.7183936270980744,0.9248292741141173,0.9716114506060959,0.7962138099687691,masking
0.2037917463930583,0.7302584583431296,0.7512269090304686,0.8907426836867992,0.5474351626374103,masking
0.13424244914137673,0.8145288538730839,0.9300765432106477,1.0,0.795834094069271,masking
0.36042371507324433,0.6425254817053213,0.669114671450978,0.8058200765781497,0.3086909563777337,masking
0.3355814286390161,0.8260337844293221,0.700067376233706,0.913050580331514,0.490452355790306,masking
0.37162428677384407,0.9014794987272026,0.8962800185415973,1.0,0.5298552119533585,masking
0.21118882404594902,0.6882843570606765,0.8642646750611973,0.9262745160609369,0.6530758510152483,masking
0.32175660627490366,0.8946994935115216,0.8549717370065646,1.0,0.5729428872366179,masking
0.24075942161392844,0.829656643188375,0.6621000693143974,0.8958783562513862,0.5888972215744466,masking
0.0651108075289541,0.9446344088335779,0.9280858232739916,1.0,0.8795236013046237,masking
0.30409296849485346,0.657685185505303,0.6461050707090966,0.8018951281071999,0.3535922170104495,masking
0.22704844253314016,0.8862248654499307,0.6747289782087351,0.930476921829333,0.6591764229167906,masking
0.2397830219221469,0.8942460598039199,0.8564805406681877,1.0,0.6544630378817731,masking
0.1541419579615872,0.8066216916605705,0.777926191420698,0.9422739415406343,0.6524797336989834,masking
0.3556630205512827,0.7977576975006556,0.8411098557175317,0.9694337766090937,0.48544683516624904,masking
0.10602507223410056,0.8227019738927368,0.8663925379651052,0.994547255928921,0.7603674657310047,masking
0.13633760258256805,0.7615451160469264,0.6032660669394826,0.8324055914932046,0.6252075134643584,masking
0.08471233485552557,0.8542616002895517,0.9471334829722772,1.0,0.8624211481167516,masking
0.1214124721201146,0.7405230105514509,0.8800248390447059,0.9602739247980784,0.7586123669245912,masking
0.2655949075910627,0.7942797322558002,0.8565749536103862,0.9754273429330932,0.5909800460193235,masking
0.32432712456988905,0.6658086571153956,0.7243845990400087,0.8450966280777022,0.4000574744701197,masking
0.31634676600983286,0.7939792799462058,0.6018303647400194,0.8479048223431126,0.4776325139363729,masking
0.1208681960578331,0.6123589742290837,0.8610068239559312,0.8866828990925074,0.7401386278980981,masking
0.16442606571832769,0.9353257180417831,0.7287792629557295,0.9820524904987563,0.7708996523234555,masking
0.3568277666398702,0.6521108176163556,0.7069614754215752,0.8295361465189653,0.35013370878170497,masking
0.20701372083408992,0.9487170181695366,0.7289083356773969,0.9888126769234667,0.7417032973354467,masking
0.2575655169653745,0.8527248283709579,0.9101685231627761,1.0,0.6526030061974015,masking
0.29346635127388243,0.7370339943622403,0.7444176442970183,0.8907258193296294,0.45095129302313586,masking
0.17442255365447512,0.6011263922614976,0.8168562681109441,0.8589913301862209,0.642433714456469,masking
0.2558707934319367,0.8779690659469794,0.6325467239380962,0.9052578949425378,0.6220982725150428,masking
0.07269875806903893,0.7683405114601433,0.8248139340668296,0.9465772227634864,0.7521151759977907,masking
0.24623103304565985,0.802994325599846,0.7965196057858333,0.9497569656928396,0.5567632925541861,masking
0.33174614988826945,0.8112206833087592,0.8367637780292267,0.973992230668993,0.5050176281409573,masking
0.22438948879220877,0.6944372520448749,0.8887672935630218,0.9416022728039484,0.664377804770813,masking
0.16698341154362129,0.6269703976970159,0.6204928252353927,0.7737316114662044,0.4599869861533946,masking
0.3260152376353423,0.8747139419890135,0.8476883271593205,1.0,0.5486987043536713,masking
0.10160838434719939,0.7810441697545633,0.7540696492844217,0.9175569095194925,0.6794357854073638,masking
0.08101015038786603,0.714867463763259,0.7519067781608563,0.8833871209620577,0.6708966277729902,masking
0.30748208998371646,0.6772141834489239,0.8093788529223085,0.8932965181856162,0.501896762938592,masking
0.27489781983731704,0.9494216289875324,0.9265896659702452,1.0,0.6745238091502153,masking
0.3249780663280812,0.7474368186529252,0.8226620776478815,0.9350494481504034,0.4976840113198003,masking
0.34393079997246606,0.6414176668231856,0.7434667113937008,0.8424421891084432,0.39953591142123474,masking
0.2557192763017694,0.7343415331765654,0.8001552949295152,0.9172484140530403,0.5444360186277458,masking
0.16707895105967627,0.6645666885967737,0.7267824045783009,0.8456745465875374,0.5597034535186246,masking
0.34109396528652075,0.6091688479862226,0.6084671173619743,0.7588179826740985,0.26807488269970187,masking
0.1545539507560706,0.6955747834904843,0.7813275681835854,0.8884511758370349,0.6267736174275148,masking
0.2003798844586273,0.9292377357903692,0.6907538656030208,0.959995800696695,0.7288578513317419,masking
0.11513549624619707,0.9054555876696107,0.894676748377133,1.0,0.7903200914234136,masking
0.21903910522987435,0.8809251584284986,0.7603654103582624,0.9706452843933805,0.6618860531986243,masking
0.30477875744081784,0.6467179903455803,0.6282105298149936,0.7874642600802869,0.34193923290476247,masking
0.3053278800283389,0.773761403324355,0.7528977459153128,0.9133295746198339,0.46843352329601606,masking
0.26357880231717445,0.8679295146468884,0.6556178586842737,0.9117736866655811,0.6043507123297139,masking
0.27993430469349884,0.6473739287971899,0.862981280110166,0.905177604453678,0.5830469754166672,masking
0.06996915240293902,0.9348151173792103,0.6241353057247474,0.9294752115519789,0.8648459649762713,masking
0.13644257967519996,0.6987654761426201,0.6915969893075671,0.8451812327250936,0.5623228964674201,masking
0.14518240414502087,0.9171891031823628,0.6873411699473271,0.952265136564845,0.772006699037342,masking
0.32184869493431345,0.8657893918462873,0.757408944857689,0.9615991683519881,0.5439406969119739,masking
0.061764760064148924,0.6228781551475349,0.7706499177856845,0.8467640364666097,0.7088851577215356,masking
0.09873587989115831,0.6219286212093741,0.9172531086705438,0.919590864939959,0.8185172287793855,masking
0.17157016419059495,0.786347238796326,0.7438834609102473,0.9151153498532866,0.614777074605731,masking
0.2823263901614562,0.9149416709905454,0.6076381888714213,0.9112899299309833,0.6326152808290891,masking
0.3778878617115822,0.9371880519747426,0.7960588642116446,1.0,0.5593001902631605,masking
0.14105522683671792,0.6182902577501083,0.7465776616759565,0.8324339597130325,0.6055224348392386,masking
0.13978552185548676,0.8557873377432554,0.9434539816740363,1.0,0.8036684598185495,masking
0.2478655891000635,0.828961110515926,0.669334171465909,0.8991476409909175,0.5810955214158625,masking
0.2629845454437633,0.7623763703409177,0.940201865371038,1.0,0.6772173199272746,masking
0.1029363900572271,0.7223272302303866,0.6399335247107767,0.8311303774705817,0.6193908401731595,masking
0.3477156202443982,0.6788609254829323,0.6878383314691042,0.8333496284760183,0.340122711224706,masking
0.09016910515422613,0.7964279758988837,0.7831868189810283,0.939807397439956,0.7062588707446575,masking
0.07368392666500057,0.9010488926723021,0.8529850061229693,1.0,0.8273649660073016,masking
0.0786038710113724,0.847742284030419,0.7902383760699261,0.9689903300501725,0.7691384130190466,masking
0.10802108905714652,0.7604052245350297,0.7696437004955164,0.9150244625152731,0.6616226114383699,masking
0.2841578180651879,0.9309943514500988,0.8974913800182316,1.0,0.6468365333849109,masking
0.27784071350283396,0.7618034463502125,0.744117939554578,0.9029606929523952,0.4839627328473785,masking
0.22937592706961613,0.7909011542924169,0.6217955870586599,0.8563483706755385,0.5615252272228008,masking
0.06818480214399394,0.8822412660314938,0.7607339571589353,0.9714876115952146,0.8140564638874999,masking
0.14051729221081358,0.8751973697844115,0.670477323747591,0.9228373467660013,0.734680077573598,masking
0.31486302699102225,0.6576472237013036,0.7155752727050241,0.8366112482031639,0.4007122457140018,masking
0.3572405273532143,0.7817850508263781,0.6717084459527494,0.8767467483895638,0.42454452347316374,masking
0.13357867398353876,0.9078536492330351,0.9047024487661024,1.0,0.7742749752494964,masking
0.32020436670849667,0.7579337704633458,0.9447463796493063,1.0,0.6245420129408097,masking
0.2123759818843165,0.6095085974289459,0.6228216069411722,0.7661651021850591,0.41044562505685567,masking
0.22423437781200162,0.918227072051546,0.78854562928345,1.0,0.6939926942395443,masking
0.33773610621007893,0.6369157949848206,0.8298730366535029,0.8833944158191618,0.49213693044342394,masking
0.3875668288652841,0.7331470026276468,0.8714641478238645,0.9523055752257557,0.4838973189585804,masking
0.15049828532960147,0.6713182606946911,0.7831653709181594,0.8772418158064254,0.6326670855885579,masking
0.27210384614260635,0.8774990466618438,0.8021576780584051,0.9898283623601244,0.6053952005192373,masking
0.37028152394246516,0.8792699558655629,0.7385896654318591,0.9589298106487111,0.5089884319230977,masking
0.29356469135908086,0.7865601035361489,0.6552841879923718,0.8709221457642603,0.49299541217706805,masking
0.35001273994956356,0.877641472653389,0.7108665869736344,0.9442540298135117,0.5276287327038254,masking
0.3942325154503277,0.9171501391680181,0.6969165705822331,0.9570333548751256,0.5229176237176905,masking
0.11447869373330916,0.6492490348170654,0.6707054839408715,0.8099772593789685,0.5562267902075624,masking
0.1032364991277955,0.9128963985027546,0.8290023933137366,1.0,0.8096598993749591,masking
0.07921242974628416,0.754113196428922,0.8153543087744307,0.9347337526016765,0.7361418790281465,masking
0.22682237075182338,0.9088457289425684,0.8812612374045372,1.0,0.6820233581907451,masking
0.3944386116627743,0.9384943153407096,0.7462163427462849,0.9923553290434973,0.5440557036779353,masking
0.10808421335352475,0.8337719995812695,0.8221349456388795,0.9779534726100745,0.7256877862277447,masking
0.10678169202386778,0.9086747154066254,0.7496213907722152,0.9791480530894203,0.8018930233827576,masking
0.23458986774293672,0.6044126319915156,0.7959144892734339,0.8501635606324748,0.5613246215304972,masking
0.07779230462506034,0.8517737678292054,0.9115903185562306,1.0,0.8337980139311703,masking
0.3503619686050074,0.8560237716191268,0.6655941804341537,0.9108089760266403,0.5056618030141193,masking
0.29858497951815904,0.8866722298515797,0.7892778142449405,0.98797502204826,0.5880872503334207,masking
0.3375729141986651,0.7100225396143119,0.764908764626485,0.8874656521203985,0.42733585042781996,masking
0.222974356537605,0.7607428190106248,0.7252293928639046,0.8929861059372647,0.5377684624730198,masking
0.11081655759751033,0.8898872383530264,0.7173228165798055,0.953605027466416,0.7790706807555161,masking
0.08522311748323667,0.8492049071157732,0.8890923744478285,1.0,0.8038692569645919,masking
0.17177949405375834,0.6839559394645807,0.6496901964163478,0.8168230679404643,0.5121764454108223,masking
